Time_Min,House_ID,Profile,Power_Usage_kW
147,House_65,Night_Owl,1.729
148,House_65,Night_Owl,2.688
149,House_65,Night_Owl,1.877
150,House_65,Night_Owl,2.638
151,House_65,Night_Owl,0.283
152,House_65,Night_Owl,0.159
153,House_65,Night_Owl,0.186
154,House_65,Night_Owl,0.131
155,House_65,Night_Owl,0.145
156,House_65,Night_Owl,0.182
157,House_65,Night_Owl,0.159
158,House_65,Night_Owl,0.233
159,House_65,Night_Owl,2.558
160,House_65,Night_Owl,2.736
161,House_65,Night_Owl,2.565
162,House_65,Night_Owl,2.344
163,House_65,Night_Owl,1.771
164,House_65,Night_Owl,1.744
165,House_65,Night_Owl,1.811
166,House_65,Night_Owl,2.365
167,House_65,Night_Owl,0.29
168,House_65,Night_Owl,2.038
169,House_65,Night_Owl,2.36
170,House_65,Night_Owl,0.186
171,House_65,Night_Owl,2.414
172,House_65,Night_Owl,0.112
173,House_65,Night_Owl,1.812
174,House_65,Night_Owl,1.828
175,House_65,Night_Owl,1.948
176,House_65,Night_Owl,0.271
177,House_65,Night_Owl,1.816
178,House_65,Night_Owl,2.274
179,House_65,Night_Owl,2.5
180,House_65,Night_Owl,1.944
181,House_65,Night_Owl,0.275
182,House_65,Night_Owl,0.215
183,House_65,Night_Owl,0.234
184,House_65,Night_Owl,2.621
185,House_65,Night_Owl,2.339
186,House_65,Night_Owl,0.198
187,House_65,Night_Owl,2.625
188,House_65,Night_Owl,0.286
189,House_65,Night_Owl,0.274
190,House_65,Night_Owl,3.358
191,House_65,Night_Owl,0.193
192,House_65,Night_Owl,0.293
193,House_65,Night_Owl,2.613
194,House_65,Night_Owl,0.152
195,House_65,Night_Owl,0.116
196,House_65,Night_Owl,1.699
197,House_65,Night_Owl,2.529
198,House_65,Night_Owl,2.582
199,House_65,Night_Owl,0.249
200,House_65,Night_Owl,1.756
201,House_65,Night_Owl,0.29
202,House_65,Night_Owl,2.125
203,House_65,Night_Owl,2.002
204,House_65,Night_Owl,0.279
205,House_65,Night_Owl,0.225
206,House_65,Night_Owl,2.711
207,House_65,Night_Owl,1.786
208,House_65,Night_Owl,1.767
209,House_65,Night_Owl,0.146
210,House_65,Night_Owl,0.157
211,House_65,Night_Owl,0.116
212,House_65,Night_Owl,0.198
213,House_65,Night_Owl,0.267
214,House_65,Night_Owl,1.901
215,House_65,Night_Owl,1.832
216,House_65,Night_Owl,0.101
217,House_65,Night_Owl,0.256
218,House_65,Night_Owl,2.651
219,House_65,Night_Owl,1.671
220,House_65,Night_Owl,0.135
221,House_65,Night_Owl,1.848
222,House_65,Night_Owl,2.153
223,House_65,Night_Owl,1.845
224,House_65,Night_Owl,0.195
225,House_65,Night_Owl,2.245
226,House_65,Night_Owl,0.152
227,House_65,Night_Owl,2.054
228,House_65,Night_Owl,2.223
229,House_65,Night_Owl,0.15
230,House_65,Night_Owl,2.68
231,House_65,Night_Owl,2.582
232,House_65,Night_Owl,2.455
233,House_65,Night_Owl,1.896
234,House_65,Night_Owl,2.385
235,House_65,Night_Owl,1.924
236,House_65,Night_Owl,0.26
237,House_65,Night_Owl,2.396
238,House_65,Night_Owl,1.795
239,House_65,Night_Owl,2.339
240,House_65,Night_Owl,2.424
241,House_65,Night_Owl,2.621
242,House_65,Night_Owl,2.049
243,House_65,Night_Owl,2.17
244,House_65,Night_Owl,2.194
245,House_65,Night_Owl,0.261
246,House_65,Night_Owl,2.592
247,House_65,Night_Owl,2.173
248,House_65,Night_Owl,0.145
249,House_65,Night_Owl,2.298
250,House_65,Night_Owl,2.31
251,House_65,Night_Owl,2.537
252,House_65,Night_Owl,1.9
253,House_65,Night_Owl,2.506
254,House_65,Night_Owl,0.224
255,House_65,Night_Owl,2.629
256,House_65,Night_Owl,1.755
257,House_65,Night_Owl,2.257
258,House_65,Night_Owl,1.937
259,House_65,Night_Owl,2.349
260,House_65,Night_Owl,2.573
261,House_65,Night_Owl,2.028
262,House_65,Night_Owl,1.947
263,House_65,Night_Owl,1.71
264,House_65,Night_Owl,2.37
265,House_65,Night_Owl,0.173
266,House_65,Night_Owl,2.65
267,House_65,Night_Owl,1.751
268,House_65,Night_Owl,0.218
269,House_65,Night_Owl,0.216
270,House_65,Night_Owl,2.537
271,House_65,Night_Owl,1.765
272,House_65,Night_Owl,0.131
273,House_65,Night_Owl,0.29
274,House_65,Night_Owl,2.52
275,House_65,Night_Owl,1.909
276,House_65,Night_Owl,2.433
277,House_65,Night_Owl,2.441
278,House_65,Night_Owl,2.582
279,House_65,Night_Owl,0.167
280,House_65,Night_Owl,0.195
281,House_65,Night_Owl,2.696
282,House_65,Night_Owl,1.721
283,House_65,Night_Owl,0.158
284,House_65,Night_Owl,1.829
285,House_65,Night_Owl,2.339
286,House_65,Night_Owl,2.304
287,House_65,Night_Owl,2.045
288,House_65,Night_Owl,2.635
289,House_65,Night_Owl,0.155
290,House_65,Night_Owl,0.156
291,House_65,Night_Owl,2.286
292,House_65,Night_Owl,0.192
293,House_65,Night_Owl,0.163
294,House_65,Night_Owl,0.275
295,House_65,Night_Owl,0.216
296,House_65,Night_Owl,1.947
297,House_65,Night_Owl,2.205
298,House_65,Night_Owl,2.108
299,House_65,Night_Owl,2.028
300,House_65,Night_Owl,0.196
301,House_65,Night_Owl,0.123
302,House_65,Night_Owl,0.286
303,House_65,Night_Owl,0.135
304,House_65,Night_Owl,0.163
305,House_65,Night_Owl,0.221
306,House_65,Night_Owl,0.119
307,House_65,Night_Owl,0.218
308,House_65,Night_Owl,0.187
309,House_65,Night_Owl,0.291
310,House_65,Night_Owl,0.178
311,House_65,Night_Owl,0.262
312,House_65,Night_Owl,0.222
313,House_65,Night_Owl,0.192
314,House_65,Night_Owl,0.185
315,House_65,Night_Owl,0.283
316,House_65,Night_Owl,0.291
317,House_65,Night_Owl,0.297
318,House_65,Night_Owl,0.283
319,House_65,Night_Owl,0.172
320,House_65,Night_Owl,0.248
321,House_65,Night_Owl,0.292
322,House_65,Night_Owl,0.104
323,House_65,Night_Owl,0.243
324,House_65,Night_Owl,0.283
325,House_65,Night_Owl,0.205
326,House_65,Night_Owl,0.213
327,House_65,Night_Owl,0.289
328,House_65,Night_Owl,0.148
329,House_65,Night_Owl,0.23
330,House_65,Night_Owl,0.172
331,House_65,Night_Owl,0.121
332,House_65,Night_Owl,0.267
333,House_65,Night_Owl,0.135
334,House_65,Night_Owl,0.23
335,House_65,Night_Owl,0.289
336,House_65,Night_Owl,0.142
337,House_65,Night_Owl,0.125
338,House_65,Night_Owl,0.243
339,House_65,Night_Owl,0.244
340,House_65,Night_Owl,0.184
341,House_65,Night_Owl,1.377
342,House_65,Night_Owl,0.207
343,House_65,Night_Owl,0.289
344,House_65,Night_Owl,0.151
345,House_65,Night_Owl,0.169
346,House_65,Night_Owl,0.104
347,House_65,Night_Owl,0.167
348,House_65,Night_Owl,0.271
349,House_65,Night_Owl,0.24
350,House_65,Night_Owl,0.178
351,House_65,Night_Owl,0.259
352,House_65,Night_Owl,0.182
353,House_65,Night_Owl,0.186
354,House_65,Night_Owl,0.289
355,House_65,Night_Owl,0.236
356,House_65,Night_Owl,0.163
357,House_65,Night_Owl,0.203
358,House_65,Night_Owl,0.291
359,House_65,Night_Owl,0.185
360,House_65,Night_Owl,0.236
361,House_65,Night_Owl,0.263
362,House_65,Night_Owl,0.187
363,House_65,Night_Owl,0.181
364,House_65,Night_Owl,0.211
365,House_65,Night_Owl,0.143
366,House_65,Night_Owl,0.244
367,House_65,Night_Owl,0.226
368,House_65,Night_Owl,0.122
369,House_65,Night_Owl,0.133
370,House_65,Night_Owl,0.217
371,House_65,Night_Owl,0.267
372,House_65,Night_Owl,1.491
373,House_65,Night_Owl,0.262
374,House_65,Night_Owl,0.173
375,House_65,Night_Owl,0.253
376,House_65,Night_Owl,0.265
377,House_65,Night_Owl,0.221
378,House_65,Night_Owl,0.268
379,House_65,Night_Owl,0.1
380,House_65,Night_Owl,0.122
381,House_65,Night_Owl,0.267
382,House_65,Night_Owl,0.234
383,House_65,Night_Owl,0.128
384,House_65,Night_Owl,0.143
385,House_65,Night_Owl,0.248
386,House_65,Night_Owl,0.276
387,House_65,Night_Owl,0.229
388,House_65,Night_Owl,0.136
389,House_65,Night_Owl,0.128
390,House_65,Night_Owl,0.216
391,House_65,Night_Owl,0.14
392,House_65,Night_Owl,0.157
393,House_65,Night_Owl,0.197
394,House_65,Night_Owl,0.153
395,House_65,Night_Owl,0.105
396,House_65,Night_Owl,0.169
397,House_65,Night_Owl,0.281
398,House_65,Night_Owl,0.146
399,House_65,Night_Owl,0.271
400,House_65,Night_Owl,0.221
401,House_65,Night_Owl,0.133
402,House_65,Night_Owl,0.169
403,House_65,Night_Owl,0.203
404,House_65,Night_Owl,0.162
405,House_65,Night_Owl,0.207
406,House_65,Night_Owl,0.241
407,House_65,Night_Owl,0.203
408,House_65,Night_Owl,0.134
409,House_65,Night_Owl,0.12
410,House_65,Night_Owl,0.228
411,House_65,Night_Owl,0.239
412,House_65,Night_Owl,0.129
413,House_65,Night_Owl,0.272
414,House_65,Night_Owl,0.128
415,House_65,Night_Owl,0.289
416,House_65,Night_Owl,0.247
417,House_65,Night_Owl,0.117
418,House_65,Night_Owl,0.21
419,House_65,Night_Owl,0.115
420,House_65,Night_Owl,0.287
421,House_65,Night_Owl,0.122
422,House_65,Night_Owl,0.226
423,House_65,Night_Owl,0.296
424,House_65,Night_Owl,0.107
425,House_65,Night_Owl,0.223
426,House_65,Night_Owl,0.187
427,House_65,Night_Owl,0.2
428,House_65,Night_Owl,0.187
429,House_65,Night_Owl,0.265
430,House_65,Night_Owl,0.181
431,House_65,Night_Owl,0.126
432,House_65,Night_Owl,1.487
433,House_65,Night_Owl,0.119
434,House_65,Night_Owl,0.114
435,House_65,Night_Owl,0.288
436,House_65,Night_Owl,0.108
437,House_65,Night_Owl,0.213
438,House_65,Night_Owl,0.291
439,House_65,Night_Owl,0.254
440,House_65,Night_Owl,0.254
441,House_65,Night_Owl,0.292
442,House_65,Night_Owl,0.181
443,House_65,Night_Owl,0.201
444,House_65,Night_Owl,0.286
445,House_65,Night_Owl,0.222
446,House_65,Night_Owl,0.191
447,House_65,Night_Owl,0.238
448,House_65,Night_Owl,0.2
449,House_65,Night_Owl,0.206
450,House_65,Night_Owl,0.103
451,House_65,Night_Owl,0.265
452,House_65,Night_Owl,1.324
453,House_65,Night_Owl,0.238
454,House_65,Night_Owl,1.359
455,House_65,Night_Owl,1.359
456,House_65,Night_Owl,0.284
457,House_65,Night_Owl,0.161
458,House_65,Night_Owl,0.185
459,House_65,Night_Owl,0.228
460,House_65,Night_Owl,0.205
461,House_65,Night_Owl,0.118
462,House_65,Night_Owl,0.242
463,House_65,Night_Owl,0.27
464,House_65,Night_Owl,0.264
465,House_65,Night_Owl,0.197
466,House_65,Night_Owl,0.216
467,House_65,Night_Owl,0.165
468,House_65,Night_Owl,0.118
469,House_65,Night_Owl,0.222
470,House_65,Night_Owl,0.19
471,House_65,Night_Owl,0.217
472,House_65,Night_Owl,0.109
473,House_65,Night_Owl,0.295
474,House_65,Night_Owl,1.358
475,House_65,Night_Owl,0.198
476,House_65,Night_Owl,0.198
477,House_65,Night_Owl,0.24
478,House_65,Night_Owl,0.239
479,House_65,Night_Owl,0.235
480,House_65,Night_Owl,0.238
481,House_65,Night_Owl,0.114
482,House_65,Night_Owl,0.161
483,House_65,Night_Owl,1.387
484,House_65,Night_Owl,0.191
485,House_65,Night_Owl,0.132
486,House_65,Night_Owl,0.206
487,House_65,Night_Owl,0.234
488,House_65,Night_Owl,0.104
489,House_65,Night_Owl,0.247
490,House_65,Night_Owl,0.131
491,House_65,Night_Owl,0.217
492,House_65,Night_Owl,0.276
493,House_65,Night_Owl,0.138
494,House_65,Night_Owl,0.169
495,House_65,Night_Owl,0.15
496,House_65,Night_Owl,0.122
497,House_65,Night_Owl,0.166
498,House_65,Night_Owl,0.229
499,House_65,Night_Owl,0.177
500,House_65,Night_Owl,1.342
501,House_65,Night_Owl,0.224
502,House_65,Night_Owl,0.123
503,House_65,Night_Owl,0.283
504,House_65,Night_Owl,0.18
505,House_65,Night_Owl,0.131
506,House_65,Night_Owl,0.209
507,House_65,Night_Owl,0.269
508,House_65,Night_Owl,0.221
509,House_65,Night_Owl,0.161
510,House_65,Night_Owl,0.165
511,House_65,Night_Owl,0.207
512,House_65,Night_Owl,0.274
513,House_65,Night_Owl,0.14
514,House_65,Night_Owl,0.298
515,House_65,Night_Owl,0.189
516,House_65,Night_Owl,0.259
517,House_65,Night_Owl,0.291
518,House_65,Night_Owl,0.184
519,House_65,Night_Owl,0.117
520,House_65,Night_Owl,0.128
521,House_65,Night_Owl,0.264
522,House_65,Night_Owl,0.179
523,House_65,Night_Owl,0.262
524,House_65,Night_Owl,0.11
525,House_65,Night_Owl,0.177
526,House_65,Night_Owl,0.257
527,House_65,Night_Owl,0.288
528,House_65,Night_Owl,0.145
529,House_65,Night_Owl,0.169
530,House_65,Night_Owl,0.145
531,House_65,Night_Owl,0.29
532,House_65,Night_Owl,0.134
533,House_65,Night_Owl,0.153
534,House_65,Night_Owl,0.117
535,House_65,Night_Owl,0.178
536,House_65,Night_Owl,0.275
537,House_65,Night_Owl,0.251
538,House_65,Night_Owl,0.237
539,House_65,Night_Owl,0.283
540,House_65,Night_Owl,0.292
541,House_65,Night_Owl,0.151
542,House_65,Night_Owl,0.166
543,House_65,Night_Owl,0.139
544,House_65,Night_Owl,0.115
545,House_65,Night_Owl,0.152
546,House_65,Night_Owl,0.133
547,House_65,Night_Owl,0.122
548,House_65,Night_Owl,0.196
549,House_65,Night_Owl,0.117
550,House_65,Night_Owl,0.15
551,House_65,Night_Owl,0.28
552,House_65,Night_Owl,0.113
553,House_65,Night_Owl,0.153
554,House_65,Night_Owl,0.239
555,House_65,Night_Owl,0.139
556,House_65,Night_Owl,0.124
557,House_65,Night_Owl,0.128
558,House_65,Night_Owl,0.207
559,House_65,Night_Owl,0.132
560,House_65,Night_Owl,0.203
561,House_65,Night_Owl,0.198
562,House_65,Night_Owl,0.241
563,House_65,Night_Owl,0.188
564,House_65,Night_Owl,0.246
565,House_65,Night_Owl,0.116
566,House_65,Night_Owl,0.214
567,House_65,Night_Owl,0.242
568,House_65,Night_Owl,0.125
569,House_65,Night_Owl,0.195
570,House_65,Night_Owl,0.287
571,House_65,Night_Owl,0.222
572,House_65,Night_Owl,0.276
573,House_65,Night_Owl,0.201
574,House_65,Night_Owl,0.265
575,House_65,Night_Owl,0.297
576,House_65,Night_Owl,0.197
577,House_65,Night_Owl,0.102
578,House_65,Night_Owl,0.101
579,House_65,Night_Owl,0.19
580,House_65,Night_Owl,0.225
581,House_65,Night_Owl,0.196
582,House_65,Night_Owl,0.14
583,House_65,Night_Owl,0.108
584,House_65,Night_Owl,0.114
585,House_65,Night_Owl,0.221
586,House_65,Night_Owl,0.229
587,House_65,Night_Owl,0.225
588,House_65,Night_Owl,0.283
589,House_65,Night_Owl,0.251
590,House_65,Night_Owl,1.308
591,House_65,Night_Owl,0.125
592,House_65,Night_Owl,0.28
593,House_65,Night_Owl,0.174
594,House_65,Night_Owl,0.136
595,House_65,Night_Owl,0.278
596,House_65,Night_Owl,0.136
597,House_65,Night_Owl,0.107
598,House_65,Night_Owl,0.235
599,House_65,Night_Owl,0.241
600,House_65,Night_Owl,0.248
601,House_65,Night_Owl,0.116
602,House_65,Night_Owl,0.16
603,House_65,Night_Owl,0.141
604,House_65,Night_Owl,0.186
605,House_65,Night_Owl,0.223
606,House_65,Night_Owl,0.124
607,House_65,Night_Owl,0.253
608,House_65,Night_Owl,0.286
609,House_65,Night_Owl,0.233
610,House_65,Night_Owl,0.295
611,House_65,Night_Owl,0.208
612,House_65,Night_Owl,0.166
613,House_65,Night_Owl,0.239
614,House_65,Night_Owl,0.281
615,House_65,Night_Owl,0.116
616,House_65,Night_Owl,0.269
617,House_65,Night_Owl,0.178
618,House_65,Night_Owl,0.194
619,House_65,Night_Owl,0.207
620,House_65,Night_Owl,0.142
621,House_65,Night_Owl,0.204
622,House_65,Night_Owl,0.117
623,House_65,Night_Owl,0.125
624,House_65,Night_Owl,0.194
625,House_65,Night_Owl,0.132
626,House_65,Night_Owl,0.245
627,House_65,Night_Owl,0.186
628,House_65,Night_Owl,0.182
629,House_65,Night_Owl,0.141
630,House_65,Night_Owl,0.197
631,House_65,Night_Owl,0.107
632,House_65,Night_Owl,0.144
633,House_65,Night_Owl,0.181
634,House_65,Night_Owl,0.279
635,House_65,Night_Owl,0.265
636,House_65,Night_Owl,0.266
637,House_65,Night_Owl,0.217
638,House_65,Night_Owl,0.245
639,House_65,Night_Owl,0.252
640,House_65,Night_Owl,0.15
641,House_65,Night_Owl,0.182
642,House_65,Night_Owl,0.161
643,House_65,Night_Owl,0.126
644,House_65,Night_Owl,0.165
645,House_65,Night_Owl,0.262
646,House_65,Night_Owl,0.19
647,House_65,Night_Owl,0.233
648,House_65,Night_Owl,0.254
649,House_65,Night_Owl,0.242
650,House_65,Night_Owl,0.11
651,House_65,Night_Owl,0.236
652,House_65,Night_Owl,0.157
653,House_65,Night_Owl,0.224
654,House_65,Night_Owl,0.249
655,House_65,Night_Owl,0.152
656,House_65,Night_Owl,0.164
657,House_65,Night_Owl,0.143
658,House_65,Night_Owl,0.144
659,House_65,Night_Owl,0.286
660,House_65,Night_Owl,0.19
661,House_65,Night_Owl,0.265
662,House_65,Night_Owl,0.223
663,House_65,Night_Owl,0.106
664,House_65,Night_Owl,0.163
665,House_65,Night_Owl,0.245
666,House_65,Night_Owl,0.127
667,House_65,Night_Owl,0.29
668,House_65,Night_Owl,0.274
669,House_65,Night_Owl,0.225
670,House_65,Night_Owl,0.147
671,House_65,Night_Owl,0.101
672,House_65,Night_Owl,0.187
673,House_65,Night_Owl,0.176
674,House_65,Night_Owl,0.293
675,House_65,Night_Owl,0.109
676,House_65,Night_Owl,0.247
677,House_65,Night_Owl,0.219
678,House_65,Night_Owl,0.254
679,House_65,Night_Owl,0.171
680,House_65,Night_Owl,0.226
681,House_65,Night_Owl,0.283
682,House_65,Night_Owl,0.186
683,House_65,Night_Owl,0.157
684,House_65,Night_Owl,0.171
685,House_65,Night_Owl,0.19
686,House_65,Night_Owl,0.12
687,House_65,Night_Owl,0.176
688,House_65,Night_Owl,0.232
689,House_65,Night_Owl,0.275
690,House_65,Night_Owl,0.152
691,House_65,Night_Owl,0.182
692,House_65,Night_Owl,0.139
693,House_65,Night_Owl,0.106
694,House_65,Night_Owl,0.137
695,House_65,Night_Owl,0.114
696,House_65,Night_Owl,0.128
697,House_65,Night_Owl,0.202
698,House_65,Night_Owl,0.27
699,House_65,Night_Owl,0.267
700,House_65,Night_Owl,0.228
701,House_65,Night_Owl,0.105
702,House_65,Night_Owl,0.287
703,House_65,Night_Owl,0.229
704,House_65,Night_Owl,0.2
705,House_65,Night_Owl,0.267
706,House_65,Night_Owl,0.165
707,House_65,Night_Owl,0.287
708,House_65,Night_Owl,0.151
709,House_65,Night_Owl,0.193
710,House_65,Night_Owl,0.19
711,House_65,Night_Owl,0.182
712,House_65,Night_Owl,0.235
713,House_65,Night_Owl,0.214
714,House_65,Night_Owl,0.287
715,House_65,Night_Owl,0.246
716,House_65,Night_Owl,0.199
717,House_65,Night_Owl,0.273
718,House_65,Night_Owl,0.152
719,House_65,Night_Owl,0.157
720,House_65,Night_Owl,0.266
721,House_65,Night_Owl,0.231
722,House_65,Night_Owl,0.109
723,House_65,Night_Owl,0.274
724,House_65,Night_Owl,0.178
725,House_65,Night_Owl,0.194
726,House_65,Night_Owl,0.103
727,House_65,Night_Owl,0.119
728,House_65,Night_Owl,0.264
729,House_65,Night_Owl,0.174
730,House_65,Night_Owl,0.214
731,House_65,Night_Owl,0.299
732,House_65,Night_Owl,0.117
733,House_65,Night_Owl,0.259
734,House_65,Night_Owl,0.101
735,House_65,Night_Owl,0.22
736,House_65,Night_Owl,0.273
737,House_65,Night_Owl,0.177
738,House_65,Night_Owl,0.238
739,House_65,Night_Owl,0.196
740,House_65,Night_Owl,0.161
741,House_65,Night_Owl,0.234
742,House_65,Night_Owl,0.181
743,House_65,Night_Owl,0.285
744,House_65,Night_Owl,0.297
745,House_65,Night_Owl,0.125
746,House_65,Night_Owl,0.287
747,House_65,Night_Owl,0.18
748,House_65,Night_Owl,0.103
749,House_65,Night_Owl,0.132
750,House_65,Night_Owl,0.175
751,House_65,Night_Owl,0.205
752,House_65,Night_Owl,0.137
753,House_65,Night_Owl,0.21
754,House_65,Night_Owl,0.26
755,House_65,Night_Owl,0.132
756,House_65,Night_Owl,0.172
757,House_65,Night_Owl,0.206
758,House_65,Night_Owl,0.215
759,House_65,Night_Owl,0.293
760,House_65,Night_Owl,0.167
761,House_65,Night_Owl,0.108
762,House_65,Night_Owl,1.442
763,House_65,Night_Owl,0.211
764,House_65,Night_Owl,0.268
765,House_65,Night_Owl,0.222
766,House_65,Night_Owl,0.184
767,House_65,Night_Owl,0.292
768,House_65,Night_Owl,0.202
769,House_65,Night_Owl,0.298
770,House_65,Night_Owl,0.18
771,House_65,Night_Owl,0.287
772,House_65,Night_Owl,0.281
773,House_65,Night_Owl,0.18
774,House_65,Night_Owl,0.188
775,House_65,Night_Owl,0.289
776,House_65,Night_Owl,0.168
777,House_65,Night_Owl,0.18
778,House_65,Night_Owl,0.195
779,House_65,Night_Owl,0.255
780,House_65,Night_Owl,0.249
781,House_65,Night_Owl,0.191
782,House_65,Night_Owl,0.249
783,House_65,Night_Owl,0.29
784,House_65,Night_Owl,0.16
785,House_65,Night_Owl,0.165
786,House_65,Night_Owl,0.194
787,House_65,Night_Owl,0.23
788,House_65,Night_Owl,0.207
789,House_65,Night_Owl,0.116
790,House_65,Night_Owl,0.236
791,House_65,Night_Owl,0.112
792,House_65,Night_Owl,0.294
793,House_65,Night_Owl,0.123
794,House_65,Night_Owl,0.11
795,House_65,Night_Owl,0.242
796,House_65,Night_Owl,0.211
797,House_65,Night_Owl,0.217
798,House_65,Night_Owl,0.17
799,House_65,Night_Owl,0.144
800,House_65,Night_Owl,0.201
801,House_65,Night_Owl,0.2
802,House_65,Night_Owl,0.251
803,House_65,Night_Owl,0.228
804,House_65,Night_Owl,0.18
805,House_65,Night_Owl,0.103
806,House_65,Night_Owl,0.16
807,House_65,Night_Owl,0.147
808,House_65,Night_Owl,0.145
809,House_65,Night_Owl,0.199
810,House_65,Night_Owl,0.149
811,House_65,Night_Owl,0.105
812,House_65,Night_Owl,0.265
813,House_65,Night_Owl,0.118
814,House_65,Night_Owl,0.234
815,House_65,Night_Owl,0.242
816,House_65,Night_Owl,0.153
817,House_65,Night_Owl,0.216
818,House_65,Night_Owl,0.271
819,House_65,Night_Owl,0.142
820,House_65,Night_Owl,0.276
821,House_65,Night_Owl,0.159
822,House_65,Night_Owl,0.295
823,House_65,Night_Owl,0.147
824,House_65,Night_Owl,0.177
825,House_65,Night_Owl,0.19
826,House_65,Night_Owl,0.109
827,House_65,Night_Owl,1.439
828,House_65,Night_Owl,0.137
829,House_65,Night_Owl,0.141
830,House_65,Night_Owl,0.219
831,House_65,Night_Owl,0.169
832,House_65,Night_Owl,1.401
833,House_65,Night_Owl,0.154
834,House_65,Night_Owl,0.216
835,House_65,Night_Owl,0.101
836,House_65,Night_Owl,0.117
837,House_65,Night_Owl,0.213
838,House_65,Night_Owl,0.286
839,House_65,Night_Owl,0.206
840,House_65,Night_Owl,0.212
841,House_65,Night_Owl,0.129
842,House_65,Night_Owl,0.281
843,House_65,Night_Owl,0.102
844,House_65,Night_Owl,0.195
845,House_65,Night_Owl,0.289
846,House_65,Night_Owl,0.132
847,House_65,Night_Owl,0.21
848,House_65,Night_Owl,0.297
849,House_65,Night_Owl,0.111
850,House_65,Night_Owl,0.106
851,House_65,Night_Owl,0.158
852,House_65,Night_Owl,0.17
853,House_65,Night_Owl,0.146
854,House_65,Night_Owl,0.163
855,House_65,Night_Owl,0.235
856,House_65,Night_Owl,0.23
857,House_65,Night_Owl,0.249
858,House_65,Night_Owl,0.226
859,House_65,Night_Owl,0.252
860,House_65,Night_Owl,0.198
861,House_65,Night_Owl,0.27
862,House_65,Night_Owl,0.103
863,House_65,Night_Owl,0.287
864,House_65,Night_Owl,0.264
865,House_65,Night_Owl,0.183
866,House_65,Night_Owl,0.157
867,House_65,Night_Owl,0.118
868,House_65,Night_Owl,0.283
869,House_65,Night_Owl,0.185
870,House_65,Night_Owl,0.215
871,House_65,Night_Owl,0.285
872,House_65,Night_Owl,0.167
873,House_65,Night_Owl,0.157
874,House_65,Night_Owl,0.194
875,House_65,Night_Owl,0.223
876,House_65,Night_Owl,0.219
877,House_65,Night_Owl,0.254
878,House_65,Night_Owl,0.247
879,House_65,Night_Owl,0.247
880,House_65,Night_Owl,0.123
881,House_65,Night_Owl,0.197
882,House_65,Night_Owl,0.206
883,House_65,Night_Owl,0.215
884,House_65,Night_Owl,0.177
885,House_65,Night_Owl,0.133
886,House_65,Night_Owl,0.236
887,House_65,Night_Owl,0.257
888,House_65,Night_Owl,0.194
889,House_65,Night_Owl,1.379
890,House_65,Night_Owl,0.123
891,House_65,Night_Owl,0.135
892,House_65,Night_Owl,0.178
893,House_65,Night_Owl,0.144
894,House_65,Night_Owl,0.136
895,House_65,Night_Owl,0.224
896,House_65,Night_Owl,0.198
897,House_65,Night_Owl,0.135
898,House_65,Night_Owl,0.135
899,House_65,Night_Owl,0.244
900,House_65,Night_Owl,0.142
901,House_65,Night_Owl,0.195
902,House_65,Night_Owl,0.233
903,House_65,Night_Owl,0.103
904,House_65,Night_Owl,0.251
905,House_65,Night_Owl,1.352
906,House_65,Night_Owl,0.263
907,House_65,Night_Owl,0.158
908,House_65,Night_Owl,0.165
909,House_65,Night_Owl,0.18
910,House_65,Night_Owl,0.16
911,House_65,Night_Owl,0.268
912,House_65,Night_Owl,0.261
913,House_65,Night_Owl,0.117
914,House_65,Night_Owl,0.256
915,House_65,Night_Owl,0.112
916,House_65,Night_Owl,0.159
917,House_65,Night_Owl,0.276
918,House_65,Night_Owl,0.224
919,House_65,Night_Owl,0.176
920,House_65,Night_Owl,0.258
921,House_65,Night_Owl,0.265
922,House_65,Night_Owl,0.12
923,House_65,Night_Owl,0.24
924,House_65,Night_Owl,0.146
925,House_65,Night_Owl,0.192
926,House_65,Night_Owl,0.236
927,House_65,Night_Owl,0.173
928,House_65,Night_Owl,0.157
929,House_65,Night_Owl,0.274
930,House_65,Night_Owl,0.285
931,House_65,Night_Owl,0.235
932,House_65,Night_Owl,0.212
933,House_65,Night_Owl,0.175
934,House_65,Night_Owl,0.137
935,House_65,Night_Owl,0.267
936,House_65,Night_Owl,0.202
937,House_65,Night_Owl,0.101
938,House_65,Night_Owl,0.259
939,House_65,Night_Owl,0.116
940,House_65,Night_Owl,0.197
941,House_65,Night_Owl,0.283
942,House_65,Night_Owl,0.175
943,House_65,Night_Owl,0.266
944,House_65,Night_Owl,0.273
945,House_65,Night_Owl,0.251
946,House_65,Night_Owl,0.252
947,House_65,Night_Owl,0.109
948,House_65,Night_Owl,0.103
949,House_65,Night_Owl,0.223
950,House_65,Night_Owl,0.19
951,House_65,Night_Owl,0.122
952,House_65,Night_Owl,0.164
953,House_65,Night_Owl,0.268
954,House_65,Night_Owl,0.259
955,House_65,Night_Owl,0.238
956,House_65,Night_Owl,0.217
957,House_65,Night_Owl,0.259
958,House_65,Night_Owl,0.19
959,House_65,Night_Owl,0.224
960,House_65,Night_Owl,0.288
961,House_65,Night_Owl,0.115
962,House_65,Night_Owl,0.28
963,House_65,Night_Owl,0.145
964,House_65,Night_Owl,0.198
965,House_65,Night_Owl,0.195
966,House_65,Night_Owl,0.189
967,House_65,Night_Owl,0.288
968,House_65,Night_Owl,0.126
